#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff
#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff
#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff
#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#f4cccc
#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#cee1f3
#ffffff,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#cccccc,#d9ead3
#ffffff,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#cccccc,#ffffff
#ffffff,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cee1f3,#ffffff,#cccccc,#cccccc,#ffffff
#ffffff,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cee1f3,#ffffff,#cccccc,#cccccc,#ffffff
#ffffff,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#cccccc,#ffffff
#ffffff,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#cccccc,#ffffff
#ffffff,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#cccccc,#ffffff
#ffffff,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#ffffff,#cccccc,#cccccc,#ffffff
#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff
#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff
#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff
#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff
#ffffff,#ffffff,#ffffff,#ffffff,#cee1f3,#f4cccc,#ffffff,#ffffff,#f4cccc,#ffffff,#cccccc,#cccccc,#ffffff
#ffffff,#ffffff,#ffffff,#ffffff,#cee1f3,#f4cccc,#ffffff,#ffffff,#f4cccc,#ffffff,#cccccc,#cccccc,#ffffff
#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#f4cccc,#ffffff,#ffffff,#cee1f3,#ffffff,#cccccc,#cccccc,#ffffff
#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#cee1f3,#ffffff,#cccccc,#cccccc,#ffffff
#ffffff,#ffffff,#f4cccc,#ffffff,#ffffff,#f4cccc,#ffffff,#ffffff,#f4cccc,#ffffff,#cccccc,#cccccc,#ffffff
#ffffff,#ffffff,#f4cccc,#ffffff,#ffffff,#f4cccc,#ffffff,#ffffff,#f4cccc,#ffffff,#cccccc,#cccccc,#ffffff
